Student Roll Number, Electives Allotted 
KJ15TAMW,XMIUBV$outside,NMKJIA$inside,XMJNTV$outside,DDXIXA$outside,QQDNHA$outside
KJ15STAY,DDVQGR$outside,NMPQAJ$inside
KJ15EWBK,NMPQAJ$inside,QQELSA$outside,TJZMSI$outside,GZMFCA$outside,DNWTSM$outside,DNVUSE$outside
KJ15JXSG
KJ15MQPT,NMKJIA$inside,DNSVRR$outside,QQIBYU$outside
KJ15AXCE,TJPIKQ$outside,DNXTXO$outside,NMKJIA$inside,NMPQAJ$inside,QQDNHA$outside
KJ15KTLM,NMPQAJ$inside,QQELSA$outside
KJ15JGKH,NMPQAJ$inside,NMUQEU$inside,DNNRZI$outside,TJGDMF$outside,QQAJZJ$outside,NMLQKI$inside
KJ15HVRB,QQDNHA$outside,NMWUNK$inside,DNNRZI$outside,NMPQAJ$inside
KJ15KTPD,NMIDYM$inside,NMCFUH$inside,NMKJIA$inside,NMUQEU$inside,DNOENI$outside
KJ15LMVB,NMHBWI$inside,DNJEXJ$outside,NMKJIA$inside,NMXRJS$inside,QQAJZJ$outside,NMLQKI$inside
KJ15TGRN,NMKJIA$inside,NMLQKI$inside,TJGDMF$outside,DNNRZI$outside,TJNLID$outside,QQAJZJ$outside
KJ15AICJ,NMKJIA$inside,DNSVRR$outside,QQIBYU$outside,NMSEGH$inside,TJGDMF$outside,TJNLID$outside
KJ15NYAL,NMLQKI$inside,UFNVKH$outside,NMXRJS$inside
KJ15HVIG,TCPHOV$outside,NMKJIA$inside,TJGDMF$outside,DNWTSM$outside
KJ15QJYW,NMKJIA$inside,XMAUVI$outside,DNWTSM$outside
KJ15KDMK
KJ15DTZZ,DNSVRR$outside,TJGDMF$outside,NMSEGH$inside,NMKJIA$inside,TJNLID$outside
KJ15EWGA,NMPQAJ$inside,NMBUCE$inside,GZNRAM$outside,NMSEGH$inside,DNJEXJ$outside,NMZRWR$inside
KJ15VQWG,NMXRJS$inside,DDCVOF$outside,DNNSOC$outside,NMKJIA$inside,NMLQKI$inside,QQAJZJ$outside
KJ15VUMR,NMKJIA$inside,XMAUVI$outside,DNWTSM$outside
KJ15OFKV,NMCFUH$inside,DDCVOF$outside,QQIBYU$outside,DNSVRR$outside
KJ15MJFL,NMCFUH$inside,DDCVOF$outside,DNNSOC$outside,NMXRJS$inside,QQAJZJ$outside
KJ15QIAK
KJ15DKOB,TJPIKQ$outside,NMHBWI$inside,NMUQEU$inside
KJ15HPGD,DSWJGL$outside,DDCVOF$outside,NMCFUH$inside
KJ15RTAM
KJ15JJUW
KJ15ZFES,DNSVRR$outside,QQELSA$outside,NMKJIA$inside,NMPQAJ$inside
KJ15NOFI,DNDIKQ$outside,DNNSOC$outside,GZNRAM$outside,NMCTCD$inside
KJ15ZXPJ,NMGQWM$inside,NMZRWR$inside,DNWTSM$outside,LFRDXJ$outside,NMUQEU$inside,DNRPKM$outside
KJ15OEPE,NMKJIA$inside,XMAUVI$outside,DNWTSM$outside
KJ15YYLT,NMKJIA$inside,QQELSA$outside,DNXTXO$outside,TJGDMF$outside,NMIDYM$inside,NMUQEU$inside
KJ15EGCB
KJ15MTXM,DSAFYI$outside,QQELSA$outside,TJYMUE$outside,TJGDMF$outside
KJ15YFBZ,DNMIGT$outside,NMIDYM$inside,GZNRAM$outside,NMCFUH$inside
KJ15YMKL,XMIUBV$outside,TCPMBP$outside,GZBZIF$outside
KJ15EHER,TJGDMF$outside,DNKXCW$outside,NMKJIA$inside,NMPQAJ$inside,TJNLID$outside
KJ15JAHX,TCPHOV$outside,DNNSOC$outside,DSAFYI$outside
KJ15DHYY,DSAFYI$outside,DNKXCW$outside,NMUQEU$inside
KJ15WRSI
KJ15VWLY,XMAUVI$outside,DNIMNG$outside,NMKJIA$inside,TJGDMF$outside
KJ15XWXH,NMUQEU$inside,DNKXCW$outside,NMKJIA$inside,NMGQWM$inside
KJ15TWSB,NMKJIA$inside,DNNRZI$outside,NMGQWM$inside,NMUQEU$inside,NMBUCE$inside
KJ15PPQI,XMAUVI$outside,TCPHOV$outside,NMKJIA$inside,DNNRZI$outside
KJ15TGKJ,PGBJRE$outside,GZHQDV$outside,PGRAQF$outside,NMSEGH$inside,DNJEXJ$outside
KJ15GRNZ
KJ15XGJS
KJ15EGLM
KJ15GJSE,NMKJIA$inside,NMSEGH$inside,TJGDMF$outside,DNJEXJ$outside,GZSFJX$outside
KJ15HWWU,XMMLMN$outside,XMAFNC$outside,DNSVRR$outside
KJ15WQET,QQELSA$outside
KJ15HYZX,NMUQEU$inside,SFKFKY$outside,NMHBWI$inside,DNNSOC$outside
KJ15ZTDQ
KJ15ESNN,TJTDRY$outside,NMKJIA$inside,DNWTSM$outside
KJ15CEHG,DSAAFM$outside,DSAFYI$outside,DNKXCW$outside
KJ15OBML
KJ15OOQN,DNKXCW$outside,TJGDMF$outside
KJ15XOTM,DNKXCW$outside,NMZRWR$inside,NMIDYM$inside,NMLQKI$inside
KJ16DQOH,DDVQGR$outside,NMLQKI$inside
KJ16UPUS,DDPNZK$outside
KJ16DGAI,TJPIKQ$outside,DDVQGR$outside
KJ16JRMA,NMSEGH$inside,DDVQGR$outside
KJ16OEWJ,DDHMRB$outside,NMUQEU$inside
KJ16OEMM,DDHMRB$outside,NMLQKI$inside
KJ16UYMS,NMWUNK$inside
KJ16YKEK,EIDIZF$outside,DDVQGR$outside
KJ16GRIC,DDVQGR$outside,GZSXZC$outside
KJ16EXRI,NMLQKI$inside,DDVQGR$outside
KJ16WRWL,DDKVSX$outside,NMUQEU$inside
KJ16UTQJ,DDHMRB$outside
KJ16BLSO,DDKVSX$outside,NMUQEU$inside
KJ16VMIC,DDHMRB$outside
KJ16SNPK,DDHMRB$outside,TJPIKQ$outside
KJ16XHQX,DDKVSX$outside,EIDIZF$outside
KJ16KVJV,NMUQEU$inside,DDVQGR$outside,NMGQWM$inside
KJ16OMZK,DDSKTM$outside,DDKVSX$outside
KJ16OXOM,DDHMRB$outside,NMXRJS$inside
KJ16OKNM,DDHMRB$outside,NMLQKI$inside
KJ16RJAW,NMIDYM$inside,DDVQGR$outside
KJ16YUNI,DDHMRB$outside,UFFIIQ$outside,NMKJIA$inside
KJ16YQAS,DNJNPL$outside,QQAJZJ$outside,UFFIIQ$outside
KJ16HCTZ,NMWUNK$inside,DDVQGR$outside
KJ16VGRL,DDHMRB$outside,NMLQKI$inside
KJ16YIYE,DDVQGR$outside,NMUQEU$inside
KJ16DENT
KJ16ROZO,DDHMRB$outside,NMKJIA$inside
KJ16ZOAP,NMGQWM$inside,DDVQGR$outside,NMUQEU$inside
KJ16LZFK,DDVQGR$outside,NMLQKI$inside
KJ16WLSY,DDVQGR$outside,NMUQEU$inside,NMGQWM$inside
KJ16AKGZ,DDHMRB$outside,FOXAXG$outside
KJ16GPZM
KJ16RMMV,DDHMRB$outside,NMLQKI$inside
KJ16GEWP,DDVQGR$outside,NMLQKI$inside
KJ16SXFV,NMKJIA$inside,DDVQGR$outside
KJ16JXZH,DDHMRB$outside,DNUBYC$outside
KJ16IODE,DDVQGR$outside,NMLQKI$inside
KJ16ZKAC,DDNATV$outside,NMLQKI$inside,NMIDYM$inside
KJ16WYFB,DDKVSX$outside,NMUQEU$inside
KJ16ENIA,DDHMRB$outside,NMLQKI$inside
KJ16MNNS,DDHMRB$outside
KJ16XQTP,NMLQKI$inside,DDVQGR$outside
KJ16BZRZ,DDVQGR$outside,NMLQKI$inside
KJ16XRLH,NMSEGH$inside,DDVQGR$outside
KJ16THSJ,DDVQGR$outside,NMLQKI$inside
KJ16PNAS,DDHMRB$outside,NMLQKI$inside
KJ16BUDS,DDVQGR$outside,TJPIKQ$outside
KJ16BXNB,TCPHOV$outside
KJ16WOWY,DDVQGR$outside
KJ16ASJR,DDVQGR$outside,NMKJIA$inside
KJ16CDXG,DDHMRB$outside,NMLQKI$inside
KJ16ROJR,DDVQGR$outside
KJ16ELAD,DDVQGR$outside,NMKJIA$inside
KJ16QICV,DDHMRB$outside,UFBHOZ$outside,NMGQWM$inside
KJ16TCOA,DDVQGR$outside
KJ16TBAK,DDHMRB$outside,TJPIKQ$outside
KJ16KTMR,DDVQGR$outside,NMUQEU$inside
KJ16UNVQ,DDVQGR$outside,NMGQWM$inside,NMLQKI$inside
KJ16XREN,DDHMRB$outside
KJ17YZBF,DNMIGT$outside
KJ17NZNB,DNITCO$outside
KJ17ZCGN,DNMHEO$outside
KJ17FPUW,TCPHOV$outside
KJ17BQCG,DNMIGT$outside,DSCODQ$outside
KJ17MDMG,DNITCO$outside,FOKYSQ$outside
KJ17XVLB,DNMIGT$outside,FOKYSQ$outside
KJ17ZGYD,DNITCO$outside
KJ17VYVD,DNMHEO$outside
KJ17XRFE,TCPHOV$outside,DNMHEO$outside
KJ17DXAX,DNMIGT$outside,DSCODQ$outside
KJ17LAFE,DNITCO$outside
KJ17EAYT,DNJNPL$outside
KJ17CQXN,DNMHEO$outside
KJ17KJMG,DNITCO$outside
KJ17TCOQ,DNKCVN$outside
KJ17RQBJ,DNPUEO$outside,FOKYSQ$outside
KJ17HZDE,DNITCO$outside
KJ17SPTL,DNMIGT$outside
KJ17RDJY,DNDIKQ$outside
KJ17WXVA,DNMIGT$outside,NMSEGH$inside
KJ17ZHUO
KJ17JYCX,DNITCO$outside
KJ17AKNO,DNMIGT$outside
KJ17HWLD,DNMHEO$outside
KJ17LNEW,DNPUEO$outside,EIDIZF$outside
KJ17FLHI,PGLSBR$outside
KJ17TDGZ,DNITCO$outside
KJ17XBHN,DNDIKQ$outside
KJ17FCDV,DNMHEO$outside
KJ17QEJQ,DNMIGT$outside
KJ17EHNO
KJ17GKKK,DNMHEO$outside,TCPMBP$outside
KJ17AWNX
KJ17HYNV,DNMIGT$outside
KJ17CBEZ,DNVUSE$outside
KJ17YCVC,DNITCO$outside
KJ17JALY,DNITCO$outside
KJ17VTJN
KJ17LYAY
KJ17MKSL,DNITCO$outside
KJ17DYGU,DNITCO$outside
KJ17CXGY,DNMIGT$outside
KJ17CYLD,DNITCO$outside
KJ17FVJM
KJ17WTAI,DNITCO$outside
KJ17VQTA,DNMIGT$outside
KJ17EMAK,DNITCO$outside
KJ17XLQF,DNITCO$outside
KJ17INNQ,DNMIGT$outside
KJ17CWIK,DNKCVN$outside
KJ17ZLPH,DNMIGT$outside
KJ17BZJW
KJ17HNZS,DNMIGT$outside,QQIBYU$outside
KJ17NTQB,DNITCO$outside
KJ17ZTHP,DNITCO$outside
KJ17SBCA,DNITCO$outside
KJ17HNAA,DNMIGT$outside,QQAJZJ$outside
VL15NCCC
VL15WKUB
VL15JECT,XMIUBV$outside,DSAFYI$outside,XMMLMN$outside,UFTEBU$outside
VL15BCUB,PGKRDZ$inside,PGFHZR$inside,PGWGFF$inside,PGZEYI$inside,PGCFGV$inside,DSSPCL$outside
VL15NNVC,PGKTQX$inside,PGCYVE$inside,PGFHZR$inside
VL15IVWR,PGKWAA$inside,DNSVRR$outside,PGBJRE$inside,PGCYVE$inside,PGYQUV$inside,UFTEBU$outside
VL15WQXH,PGKWAA$inside
VL15YHXT,GZHQDV$outside,PGFHZR$inside,PGEIVW$inside,PGGCLT$inside,GZEBQY$outside,GZMFCA$outside
VL15GFDH
VL15UTDJ,DNMIGT$outside,DNXTXO$outside,PGFHZR$inside,TJGDMF$outside,PGYQUV$inside
VL15CCZB,PGYQUV$inside,PGBJRE$inside,DNIFQF$outside
VL15HQFC,DSSPCL$outside,PGCYVE$inside,PGWGFF$inside,PGKRDZ$inside,PGBJRE$inside
